item_code,brand,item_name,expected_quantity,unit_cost
61644,DUBBLIN,DUBBLIN BAMBOO BORO GLASS BOTTLE 1000ML,0,350.44
61709,CELLOOPAL,CELLO OPAL DIVINE DINNER PLATE 6PCS SET,0,851.4
61734,LARAH,LARAH OPAL TIARA 19PCS DINNER SET,0,1591.95
61737,MILTON,MILTON CUBIC TIFFIN SMALL,1,362.995
61738,MILTON,MILTON CUBIC TIFFIN BIG,2,405.9
61740,MILTON,MILTON GLAZE TIFFIN BIG,0,520.2
61742,DINEWELL,DINEWELL 5007 ROUND VEG BOWL,0,61
61759,CELLO,CELLO INFUSE PLASTIC BOTTLE 800ML,2,111.3325
61761,CELLO,CELLO VENICE BOTTLE 1000ML,0,76.66
61777,BLAZE,BLAZE COCONUT SHELL CHARCOAL BRIQUTTES 4KG,0,267.9
61778,CELLOOPAL,CELLO OPAL QUEEN 12PCS CUP & SAUCER SET,0,408.53
61786,OCEAN,OCEAN ALASKA SODA 6PC CUP SET,2,1014.12
61787,OCEAN,OCEAN ALASKA SUNDAE 6PC CUPS,0,608.2333333
61794,AA,AA FLORA ALUM BREAD TIN 10*5*5,0,616
61809,MAHEK,MAHEK RAMPATRA WATER TUMBLER NO 6,0,45.75
61811,MAHEK,MAHEK TADKA LADLE ROUND BOTTOM NO 8,0,197.16
61825,BISON,BISON BROOM FAN BIG,3,83.7
61828,KISSAN,KISSAN SS (P) IDLY STAND PLATES SIZE 3,0,268.8
61829,KISSAN,KISSAN SS (P) IDLY STAND PLATES SIZE 5,0,403.2
61831,KISSAN,KISSAN SS CLASSIC PUTTU KUDAM SIZE BIG CPKB,1,392
61832,KISSAN,KISSAN SS FASCINO OIL POURER SIZE 2,0,386.4
61833,KISSAN,KISSAN SS FASCINO OIL POURER SIZE 3,0,369.6
61834,KISSAN,KISSAN SS FASCINO OIL POURER SIZE 1,0,336
61856,MILTON,MILTON SS TI STEEL ON 5,0,1036.79
61857,KISSAN,KISSAN SS VISTA IDLY POT SIZE 6,0,616
61858,KISSAN,KISSAN SS VISTA IDLY POT SIZE 8,0,805.6
61859,KISSAN,KISSAN SS VISTA IDLY POT SIZE 14,0,1185.29
61860,KISSAN,KISSAN SS FRUIT VATI SIZE 1,0,39.2
61861,KISSAN,KISSAN SS FRUIT VATI SIZE 2,0,50.4
61862,FREELANCE,FRL 60*90 TUSCANY T/C RECT WITH LACE,0,880.42
61864,FREELANCE,FRL 60*90 RECT T/C CLEAR WITH LACE,2,683.43
61872,N.M,N.M SCOOP SERVER ECO MEDIUM,7,147.5
61874,N.M,N.M SUPERMAN STRAINER 5,0,23.6
61876,N.M,N.M GEM RAJESH HA MINI TOP SET 1,2,164
61877,N.M,N.M GEM RAJESH HA MINI TOP SET 2,1,210.15
61878,N.M,N.M GEM RAJESH HA MINI TOP SET 3,0,256.85
61884,N.M,N.M RAJ MASALA SPOON 4 (L),0,11.2
61885,N.M,N.M GEM RAJESH HA TOPE W/H 10,0,413.28
61886,N.M,N.M GEM RAJESH HA TOPE 11,0,498.96
61887,N.M,N.M GEM RAJESH HA TOPE 12,0,595.56
61888,N.M,N.M GEM RAJESH HA TOPE 13,1,710.36
61889,N.M,N.M GEM RAJESH HA TOPE 14,1,808.92
61890,N.M,N.M SMM SS MEDUVADA MAKER,0,129.6
61891,N.M,N.M SK 4*1 CHALNI (WHITE GOLD),0,224
61921,BERGNER,BERGNER 31165 TRIPLY HITECH WOK 26*9CM,0,3927.76
61926,BP,BHARAT MILK MUG M B,0,106.6
61928,BEAUTEX,BEAUTEX 4 IN 1 SUPREME TOILET ROLL,8,197.645
61929,BEAUTEX,BEAUTEX 4 IN 1 SMART TOILET ROLL,9,113.75
61930,BEAUTEX,BEAUTEX DINNER TISSUE,0,51.06
62007,BAKERS,BK CLOTH PIPING BAG 30CM,0,69.62
62008,BAKERS,BK CLOTH PIPING BAG 35CM,0,83.54
62009,BAKERS,BK PLASTIC HANDLE PALLET KNIFE 6`,0,75
62010,BAKERS,BK PLASTIC HANDLE PALLET KNIFE 8`,0,90
62027,BAKERS,BK M/S BREAD MOULD BIG 25CM,0,150
62028,BAKERS,BK M/S BREAD MOULD BIG 30CM,0,162.5
62034,BAKERS,BK M/S ROUND CAKE MOULD L,0,225
62035,BAKERS,BK MS CAKE MOULD SQUARE S,0,215.4
62036,BAKERS,BK MS CAKE MOULD SQUARE M,0,239.4
62037,BAKERS,BK MS CAKE MOULD SQUARE L,0,299.4
62040,BAKERS,BK M/S PIZZA BAKING PLATE 28CM*4CM,0,201.6
62041,OCEAN,OCEAN HI-BALL 300ML PO1961,0,446.08
62052,KLEENO,KLEENO COTTON THREAD MOP LARGE NEW,1,510.93
62061,BISON,BISON MOP SET BIG R/C BANIAN SET LAMINATED,6,100.6066667
62062,BISON,BISON TOILET BRUSH FLOOR BROOM,0,109.125
62063,LAOPALA,LAOPALA DIVA FULL PLATE QUDRA PLAIN,0,96
62065,ROXX,ROXX 1748 TRIGO SQ JAR 1000ML,1,157
62075,PROBOTT,PB 750-45 COMPANION SS FLASK 750ML,0,599.4
62077,PROBOTT,PB 500-45 COMPANION SS VACUUM FLASK 500ML,1,509.4
62079,FACKELMAN,FKMN 08811 MEASURING POT 15CM PLASTIC,0,184.5
62080,FACKELMAN,FKMN 41560 CLEANING BRUSH FOR BOTTLES 28CM,0,87.91
62082,FACKELMAN,FKMN 5237981 SPRINGFORM CANDY 22*6.7CM,0,451.435
62083,FACKELMAN,FKMN 5238081 SPRINGFORM CANDY 24*6.7CM,2,479.685
62084,FACKELMAN,FKMN 5259981 MUFFIN TIN 8PC 5*2CM,0,240.925
62086,FACKELMAN,FKMN 684848 MUFFIN BAKING PAPERS 100PCS 5 OR 7CM,0,98.45
62088,AA,AA FLAIR PIZZA CUTTER,0,168
62093,SIZZLE,SIZZLE GALAXY SS CONTAINER NO7,0,132
62096,DANKOTUWA,DW SHAKIRA GOLD TEA CUP,5,210
62109,SUN BKW,SUN BKW ALU RECT TRAY 39CM*29CM*4CM NO6,0,375
62110,SUN BKW,SUN BKW ALU RECT TRAY 41CM*31CM*4CM NO7,0,263.2
62115,BP,BP COFFEE MUG EMBOSSED BIG,3,443.8425
62119,PASABACHE,PSB 44600 STEMWARE VERRES A PIED 6PCS GLASS SET,0,412.5
62123,ESTEEM,ESTEEM STONEWARE SMALL PLATE,0,69
62126,DANKOTUWA,DW 0623 GOLDEN PLATINUM TEA POT WITH LID,0,2195.2
62128,CELLO,CELLO INSTYLE FLASK 750ML,0,710.4
62129,CELLO,CELLO INSTYLE FLASK 500ML,0,511.54
62130,CELLO,CELLO INSTYLE FLASK 350ML,0,495.8866667
62146,DANKOTUWA,DW 2692 MENUNA GOLD 12PC COFFEE SET,0,1380
62149,BERGNER,BERGNER 6347 TRIPLY KADAI WITH LID 18*7CM,1,1534.05
62150,BERGNER,BERGNER 6348 TRIPLY KADAI 26CM,2,2136.755
62151,BERGNER,BERGNER 6349 TRIPLY KADAI WITH LID 22*7CM,2,1746.85
62153,BERGNER,BERGNER 31148 TRIPLY HITECH TAWA 26CM,2,1987.505
62154,BERGNER,BERGNER 9704 ARGENT ELEMENTS SS PRE CKR PAN 3.5L,0,2545.39
62156,N.M,N.M GAS TROLLEY PLATINUM,0,616
62162,N.M,N.M 4MM ROUND TABLE RING 3,0,48.43333333
62163,N.M,N.M WOODEN JARA FLAT NO;14,0,153.4
62170,CARTINI,CARTINI 4668 STEAK KNIFE,0,92.995
62174,KISSAN,KISSAN SS VISTA IDLY POT SIZE 12,0,952
62178,KISSAN,KISSAN SS BOOSTER MUG SMALL,0,106.4
62179,KISSAN,KISSAN SS BOOSTER MUG BIG,0,117.6
62180,KISSAN,KISSAN SS THREAD BOTTLE SIZE 4,4,171.36
62186,KISSAN,KISSAN SS 20GG FLAT TOPE SIZE 16,4,372.4
62187,KISSAN,KISSAN SS 20G DTS FLAT SAUCEPAN NO1,0,224
62191,KISSAN,KISSAN SS TUMBLER LID SIZE 8,0,23.76
62196,KISSAN,KISSAN SS DESIGNER MINI BUCKET SIZE1,0,78.4
62197,KISSAN,KISSAN SS DESIGNER MINI BUCKET SIZE2,0,95.2
62198,KISSAN,KISSAN SS DESIGNER MINI BUCKET SIZE3,0,116.75
62203,KISSAN,KISSAN SS 26G SPL BASIN SIZE 13,4,140.1
62204,KISSAN,KISSAN SS 26G SPL BASIN SIZE 15,4,186.8
62205,KISSAN,KISSAN SS 26G SPL BASIN SIZE 16,6,225.1
62208,KISSAN,KISSAN SS 20G FLAT TOPE SIZE 12,0,218.4
62209,KISSAN,KISSAN SS 20G FLAT TOPE SIZE 13,0,263.2
62210,KISSAN,KISSAN SS 20G FLAT TOPE SIZE 14,1,282.8
62211,KISSAN,KISSAN SS 20G FLAT TOPE SIZE 15,1,352.8
62212,BAKERS,BK SILICON CUP CAKE MOULD SMALL,0,179.4
62213,BAKERS,BK MS BREAD MOULD 35CM BIG,0,175
62215,BAKERS,BK PLASTIC HANDLE PALLET KNIFE BEND 12INCH,2,106.15
62219,BAKERS,BK SS ICING NOZZLE 1PC,0,11.67
62221,BAKERS,BK SS NOZZLE 5PCS SET,0,123.2
62225,BAKERS,BK PLASTIC HANDLE PALLET KNIFE 10INCH,0,105
62226,BAKERS,BK PLASTIC MEASURING SPOON SET COLOUR,0,105
62229,ROXX,ROXX 3421 FLASH SQ JAR 800ML,0,150.4
62232,BAKERS,BK M/S CAKE MOULD SQUARE JUMBO 26CM,0,294
62234,DANKOTUWA,DW 0150/0221 NEW SHAKIRA GOLD SOUP BOWL & SPOON,0,564
62235,LUMINARC,LUMINARC N1317 ISLAND H/B TUMBLER 31CL,1,274.89
62236,LUMINARC,LUMINARC N1310 LISBONNE H/B TUMBLER 33CL,5,406.8675
62243,LUMINARC,LUMINARC N9065 RHODES H/B TUMBLER 28CL,0,445.2
62253,LUMINARC,CD ELCAT L9745 F6 LADY DIAMOND O/F TUMBLER 27CL,0,2086
62259,SHRI & SAM,SHRI & SAM 430 HAMMERED FRY PAN 20CM,0,890.46
62261,BP,BP KOWA CUP,7,69.5
62279,RAJDEEP,RAJDEEP AIR INDIA SMALL TRAY K3,0,172.8
62280,RAJDEEP,RAJDEEP AIR INDIA SMALL TRAY K4,0,205.2
62281,RAJDEEP,RAJDEEP AIR INDIA BIG TRAY K5,10,281.005
62282,RAJDEEP,RAJDEEP AIR INDIA LARGE TRAY K6,0,356.4
62299,CELLO,CELLO PETAL BASIN CLEAR HD 22,0,320.32
62300,CARTINI,CARTINI 6370 SALAD KNIFE,0,186
62304,CARTINI,CARTINI 4658 CL CLEAVER KNIFE,3,507.5966667
62305,CARTINI,CARTINI 7129 NEAT CUT SCISSORS,0,121.595
62306,CARTINI,CARTINI 6376 SALOON SCISSORS,0,140.8
62319,KISSAN,KISSAN SS CB GOLD FB TOPE SIZE 14,2,373
62323,KISSAN,KISSAN SS BABY ZOOM THOOK SIZE1 BZT1,0,201.6
62324,KISSAN,KISSAN SS BABY ZOOM THOOK SIZE2 BZT2,0,240.8
62325,KISSAN,KISSAN SS BABY ZOOM THOOK SIZE3 BZT3,0,280
62329,CELLOOPAL,CELLO OPAL ROYAL DINNER SET 33PCS,0,2097.6
62330,BERGNER,BERGNER 34104 FRYPAN CAST IRON 27.8*44*5CM,0,1837.775
62358,FREELANCE,FRL 36*60CM PVC CUSHION HYGIENE MAT,0,389.4
62359,VINOD,VINOD BEEDING KUMCHA 13 INCH,0,407.62
62365,BP,BP URMI PLATE 10INCH,6,235.325
62368,CELLO,CELLO SS SLEEK FLASK 900ML,0,681.85
62388,ROXX,ROXX 1788 SWAN CANDLE HOLDER,0,210.01
62399,CELLO,CELLO CLEAR MUG 100,0,26.03
62403,BP,BP MILK MUG NORA OLA SERIES,8,174.5833333
62404,CELLO,CELLO WICKER CASSEROLE 1500ML,0,416.02
62405,CELLO,CELLO SOLARIS CASSEROLE 1000ML,0,246.58
62417,VINOD,VINOD LEGACY CAST IRON KADAI 24CM,0,2331.28
62424,SERVEWELL,SERVEWELL TRENDY DESSERT FORK,0,40.36
62425,SERVEWELL,SERVEWELL HANDY EX LARGE TRAY,2,568.2933333
62428,NACHTMANN,NACHTMANN 103438 CLASSIX UNI DECOR A B C D 6PC SET,1,1976.7825
62429,NACHTMANN,NACHTMANN 103435 CLASSIX DOF DECOR A B C D 6PC SET,1,2035.11
62433,BERGNER,BERGNER 9961 TRIPLY WOK 36CM,2,3656.1275
62484,DANKOTUWA,DW 928 GREEK KEY PLATINUM CREAMER,0,662.5
62485,DANKOTUWA,DW 627 GREEK KEY PLATINUM SUGAR BOWL,2,849
62486,DANKOTUWA,DW COVERT GARDEN DINNER PLATE,1,175
62493,BATHLA,BATHLA MOBIDRY NEO,1,2011.77
62499,PRIME,PRIME FOOD SAVER 612 CONTAINER,0,91.2
62513,ESTEEM,ESTEEM 6021 CERAMIC MUG,0,69.125
62514,ESTEEM,ESTEEM 6023 CERAMIC MUG,0,113.75
62582,ESTEEM,ESTEEM 6119 ALU ROASTER PAN 32CM*22CM*5CM,0,197.5
62584,ESTEEM,ESTEEM 6121 ALU ROASTER PAN 42.5CM*28.5CM*5CM,0,247.5
62585,ESTEEM,ESTEEM 6122 ALU ROASTER PAN 47.5CM*32CM*5CM,0,302.5
62587,ESTEEM,ESTEEM 6124 ALU JELLY MOULD 19CM*8CM,0,112.5
62588,ESTEEM,ESTEEM 6125 ALU JELLY MOULD 22.5CM*9CM,0,100.5
62592,ESTEEM,ESTEEM 6132 ALU PIE PAN W/ LOOSE BOTTOM 26CM*2.5CM,0,247.5
62596,ESTEEM,ESTEEM 6140 ALU BREAD MOULD 35CM*12CM*7CM,0,137.5
62598,ESTEEM,ESTEEM 6143 ALU LOAF PAN 33CM*18.5CM*6CM,0,302.5
62599,ESTEEM,ESTEEM 6144 ALU LOAF PAN 36CM*21CM*7.5CM,0,297.5
62602,ESTEEM,ESTEEM 6152 ROUND COOKIE CUTTER 3PCS SET,0,147.5
62603,ESTEEM,ESTEEM 6153 SQ COOKIE CUTTER 3PCS SET,0,122.75
62604,ESTEEM,ESTEEM 6154 FLOWER COOKIE CUTTER 3PCS SET,1,122.75
62605,ESTEEM,ESTEEM 6155 ALU POT W/HANDLE NO 6,0,125
62606,ESTEEM,ESTEEM 6156 ALU POT W/HANDLE NO 8,0,175
62609,ESTEEM,ESTEEM 6161 PIPING BAG WITH 12PC NOZZLE SET,0,147.5
62610,ESTEEM,ESTEEM 6163 CAKE DECORATOR SET,0,247.5
62618,ESTEEM,ESTEEM 6181 CERAMIC MUG,0,67
62623,MONTAVO,MONTAVO RIO MASALA SPOON,12,91.21
62626,DUBBLIN,DUBBLIN FRESHER SS JAR 750ML,10,291.015
62627,DUBBLIN,DUBBLIN FRESHER SS JAR 1000ML,5,335.4533333
62628,DUBBLIN,DUBBLIN FRESHER SS JAR 1250ML,4,393
62629,DUBBLIN,DUBBLIN FRESHER SS JAR 1500ML,6,429.9033333
62630,CARTINI,CARTINI 7125 STLY CUT SCISSOR,0,163.2
62631,CARTINI,CARTINI 7126 TRENDY CUT SCISSOR,0,102.4
62632,CARTINI,CARTINI 5947 COMF SCISSOR LARGE,0,96
62635,CARTINI,CARTINI 6268 CLASSIC SLICE KNIFE,8,65.1
62636,CARTINI,CARTINI 6269 CLASSIC TOMATO KNIFE,9,65.1
62637,OCEAN,OCEAN SANMARINO 245ML,0,367.7
62638,OCEAN,OCEAN TOP DRINK 325ML,0,388.48
62648,MEYER,MEYER 31134 TRIVANTAGE COV KADAI/WOK 20CM,2,2103
62649,MEYER,MEYER 31137 TRIVANTAGE COV KADAI/WOK 30CM,0,2899.33
62650,MEYER,MEYER 31135 TRIVANTAGE COV KADAI/WOK 24CM,1,2410.39
62651,MEYER,MEYER 81044 CIRCULON FLAT TAWA 24CM,1,1929.373333
62652,MEYER,MEYER 31130 TRIVANTAGE OPEN FRYPAN 24CM,3,1638.75
62653,MEYER,MEYER 31131 TRIVANTAGE OPEN FRYPAN 26CM,0,1840.63
62655,MEYER,MEYER 31611 TRIVANTAGE OPEN FLAT TAWA 28CM,4,2276.06
62656,MEYER,MEYER 83883 CURVED TAWA 26CM,1,2012.385
62657,MEYER,MEYER 47609 PRE SEASONED CURVED TAWA 26CM,2,1557.256667
62658,MEYER,MEYER 48146 CAST IRON FLAT TAWA 24CM,1,1504.935
62659,MEYER,MEYER 48188 CAST IRON DEEP KADAI 24CM,0,2237.51
62660,MEYER,MEYER 47979 OIL SPRAYER,3,653.13
62663,BP,BP 110 MONA PLATE 10INCH,0,417.2133333
62664,BP,BP 110 MONA PLATE 7INCH,6,167.465
62665,BP,BP THALI BOWL OLD 9CM,22,75.99333333
62669,BERGNER,BERGNER 37811 SS WHISTLING KETTLE 1.5L,1,1099
62682,KLEENO,KLEENO MAX MULTI FUNCTIONAL PLUNGER,0,92.055
62684,KLEENO,KLEENO DISPOSABLE DUSTER,0,116.35
62686,KAMADHENU,KMDH WOODEN CHAPATHI BASE SPL JUMBO,1,371.9
62690,KISSAN,KISSAN SS JOINTLESS THOOK SIZE 5,0,274.4
62705,N.M,N.M PIPE HANDLE WHISK 2,0,52.5
62706,N.M,N.M 4MM ROUND TABLE RING 1,2,44.79
62707,N.M,N.M MAIDA 6,1,72.8
62708,N.M,N.M SK MAIDA FIX CHALNI 8,1,106.4
62709,N.M,N.M SK MAIDA FIX CHALNI 9,4,123.2
62710,N.M,N.M SK MAIDA FIX CHALNI 10,3,151.2
62711,DANKOTUWA,DW 0520 GOLDEN PLATINUM DINNER PLATE,2,775
62715,FABIO,FABIO 1461 SS DISH RACK U BIG,0,281.44
62734,KISSAN,KISSAN SS SPL BUFFET PLATE SIZE 13,0,178.6
62735,KISSAN,KISSAN SS BABY ELITE THOOK SIZE1,0,232.4
62736,KISSAN,KISSAN SS BABY ELITE THOOK SIZE2,0,235.2
62737,KISSAN,KISSAN SS BABY ELITE THOOK SIZE3,0,274.4
62738,KISSAN,KISSAN SS ELITE THOOK SIZE1,0,302.4
62739,KISSAN,KISSAN SS ELITE THOOK SIZE 2,0,358.4
62740,KISSAN,KISSAN SS ELITE THOOK SIZE 3,0,414.4
62746,ESTEEM PKA,ESTEEM PKA 65*85 COTTON APRON,4,94.275
62747,ESTEEM PKA,ESTEEM PKA KITCHEN TOWEL,8,50.95
62749,FACKELMAN,FKMN 5568881 GRANITE FRY PAN 240MM,0,624.5
62750,FACKELMAN,FKMN 5568981 GRANITE FRY PAN 260MM,0,749.5
62754,CARTINI,CARTINI 4655 UTILITY SMALL KNIFE,0,160
62776,BP,BP HRS CUP,0,80.88
62777,BP,BP SAUCER HRS SMALL,5,91.852
62779,VINOD,SIZZLE GALAXY SS CONTAINER NO 6,0,245.075
62781,EAGLE,EAGLE EEK3005A ELECTRONIC KITCHEN SCALE,0,1349.35
62784,KISSAN,KISSAN SS SKODA TEA POT SIZE 2 STP2,0,308
62785,KISSAN,KISSAN SS THREAD DABBI SIZE 1,17,59
62786,KISSAN,KISSAN SS THREAD DABBI SIZE 2,0,70.96666667
62787,KISSAN,KISSAN SS THREAD DABBI SIZE 3,9,82.525
62797,KISSAN,KISSAN SS 20G CB GOLD RB/FB TOPE SIZE 16,0,489.22
62800,OCEAN,OCEAN UNO SHOT 35ML 12PCS SET,0,542.705
62814,ROYAL WINDSOR,ROYAL WINDSOR 1483 CUP 220ML 6PCS SET,0,1002.4
62815,DINEWELL,DINEWELL LBA-370 RECT CONTAINER BAMBOO LID,0,321.895
62816,DINEWELL,DINEWELL LBA-640 RECT CONTAINER BAMBOO LID,1,332.8866667
62817,DINEWELL,DINEWELL LBA-1050 RECT CONTAINER BAMBOO LID,0,429.57
62818,DINEWELL,DINEWELL LBA-1520 RECT CONTAINER BAMBOO LID,0,509.59
62819,DINEWELL,DINEWELL LBA-520 SQ CONTAINER BAMBOO LID,0,296.44
62820,DINEWELL,DINEWELL LBA-800 SQ CONTAINER BAMBOO LID,0,354.56
62822,DINEWELL,DINEWELL LBA-650 ROUND CONTAINER BAMBOO LID,0,379.56
62826,DINEWELL,DINEWELL HS-370 RECT CONTAINER PP LID,0,164.515
62833,DINEWELL,DINEWELL HS-800 SQ CONTAINER PP LID,1,239.54
62835,DINEWELL,DINEWELL AB-150 ROUND CONTAINER PP LID,0,123.66
62840,DINEWELL,DINEWELL HS-1300 ROUND CONTAINER PP LID,0,447.63
62842,DINEWELL,DINEWELL YS-0.75 ROUND MIXING BOWL,0,169.48
62843,DINEWELL,DINEWELL YS-1.0 ROUND MIXING BOWL,3,209.63
62846,DINEWELL,DINEWELL KP-1.6 RECT BAKEWARE DISH,3,359.56
62847,DINEWELL,DINEWELL KP-2.20 RECT BAKEWARE DISH,0,426.05
62849,DINEWELL,DINEWELL KP-1.6 TY OVAL BAKEWARE DISH,0,359.56
62850,DINEWELL,DINEWELL KP-2.4 TY OVAL BAKEWARE DISH,2,374.56
62852,DINEWELL,DINEWELL KP-1.1 SQ BAKEWARE DISH,0,323.44
62854,DINEWELL,DINEWELL YS-1.5 ROUND MIXING BOWL,5,259.54
62855,MILTON,MILTON SS VF GLASSY 350ML,3,499.2
62875,KISSAN,KISSAN SS 20G DTS BABY SAUCEPAN W/LID SIZE2,0,324.8
62877,BERGNER,BERGNER 31162 HITECH SAUCEPAN 16*8CM,1,2634.245
62879,VINOD,VINOD STEAMER 2TIER 24CM WITH GLASS LID,0,1046.08
62894,PRIME,PRIME FROSTY BUCKET W/HANDLE BUBBLE PTD 50,0,137.1066667
62899,MAHEK,MAHEK DELUXE COCKTAIL SHAKER 750ML,0,279.33
62902,MAHEK,MAHEK NP BEADING PLATE NO 10,1,119.92
62903,MAHEK,MAHEK NP BEADING PLATE NO 11,2,144
62912,CARTINI,CARTINI 6267CLASSIC VEG KNIFE,3,65.1
62913,CARTINI,CARTINI 6378 SALON CUT SCISSORS L,0,172.795
62920,MILTON,MILTON HH LAUNET BASKET SQUARE,0,761.1
62924,PROBOTT,PB 600 VETROWWARE OPTIMA GLASS BOTTLE 600ML,0,257.4
62932,PROBOTT,PB 1000-55 VETROWARE APPLE CUT CASSEROLE,0,390
62933,PROBOTT,PB 1500-55 VETROWARE APPLE CUT CASSEROLE,0,453
62950,OCEAN,OCEAN KENYA SAUCER 6INCH,0,417.72
62951,MEYER,MEYER 48244 CAST IRON DEEP SKILLET 18CM,0,1746.14
62952,MEYER,MEYER 47610 CAST IRON FLAT TAWA 28CM,1,1654.19
62953,MEYER,MEYER 48122 NS CAST IRON SKILLET 26CM,0,1815.94
62957,MEYER,MEYER 48134 CAST IRON 2IN1 GRILL & GRIDDLE 30CM,3,2300.94
62958,MEYER,MEYER 48240 CAST IRON SAUTEUSE WITH GLASS LID 20CM,0,1888.13
62959,MEYER,MEYER 48241 CAST IRON SAUTEUSE WITH GLASS LID 24CM,0,2337.51
62961,MEYER,MEYER 31041 TRIVANTAGE COV KADAI 22CM,1,2125.63
62962,MEYER,MEYER 31612 TRIVANTAGE SQ TAWA 28CM,0,2745
62963,MEYER,MEYER 31132 OPEN FRYPAN 28CM,0,2030.63
62964,MEYER,MEYER 31133 TRIVANTAGE OPEN MILK PAN 14CM,1,1389.37
62965,MONTAVO,MONTAVO MAGNA DESERT SPOON 6PCS SET,4,384.215
62966,MONTAVO,MONTAVO MAGNA TEA SPOON 6PCS SET,3,282.18
62967,MONTAVO,MONTAVO MAGNA FRUIT FORK 6PCS SET,4,272.31
62968,MONTAVO,MONTAVO HELIOS COFFEE SPOON 6PCS SET,0,145.78
62969,MONTAVO,MONTAVO HELIOS DESERT SPOON 6PCS SET,4,230.305
62970,MONTAVO,MONTAVO MAGNA DESERT FORK,3,375
62972,MONTAVO,MONTAVO MAGNA COFFEE SPOON 6PCS SET,4,272.49
62982,FABIO,FABIO 1462 STAINLESS STEEL DISH RACK FLAT B,0,281.44
62985,NACHTMANN,NACHTMANN 10033 BOSSANOVA WHISKY TUMBLERS 6PCS SET,0,2844.59
62996,ESTEEM MKD,ESTEEM MKD STRIPES MAT,0,236.25
63002,MILTON,MILTON SS VF PRIDE 600ML,0,620.395
63012,MILTON,MILTON KA SS GALAXIA CASSEROLE 7500ML,0,2145.36
63013,FABIO,FABIO 1370 SS COFFEE PERCULATOR 12CUPS,0,1229.59
63104,FREELANCE,FRL QN236 SIPPER BOTTLE 220ML,0,625
63107,OMADA,OMADA NEW OCEANS HOT MUGS BOTTLE600ML,0,262.5
63111,FREELANCE,FRL BES963GY VACUUM LUNCH BOX 1800ML,0,1019.4
63123,PJ,PJ DISPOSABLE CUP HOLDER,0,642
63126,PJ,PJ LADIES WALLET LARGE,0,330
63164,PJ,PJ MELAMINE SERVING TRAY 13.5INCH,0,400
63213,SERVEWELL,SERVEWELL 2353 POT BOWL 12INCH,0,537
63226,DINEWELL,DINEWELL DWMB-042 CHINESE SERVE 10IN,0,183
63227,DINEWELL,DINEWELL DWMB-042 CHINESE SERVE 12INCH,0,303
63245,SERVEWELL,SERVEWELL 2225 RETRO BOWL 14.5CM,0,125
63246,SERVEWELL,SERVEWELL 2226 RETRO BOWL 17CM,0,182.5
63263,CORELLE,CRL SOUTH BEACH SMALL PLATE,0,1616.4
63296,MEYER,MEYER 11235 NS EGG PAN 18CM,1,748.13
63300,SERVEWELL,SERVEWELL FISH PLATTER 35.5*16.5CM,0,286.08
63309,ROXX,ROXX 1799 NAPKIN HOLDER,0,248.96
63311,SHRI & SAM,SHRI & SAM 18153 EVERYDAY WARMER 700ML,1,356.95
63328,N.M,N.M 3MM SQUARE TABLE RING 2,0,29.12
63329,N.M,N.M 3MM SQUARE TABLE RING 3,0,30.8
63330,MILTON,MILTON KA ZENITH CASSEROLES 1500ML,0,438.6
63340,KAMADHENU,KMDH SPOON SALT SPL,0,11.88
63345,OCEAN,OCEAN TOP DRINK 625ML,0,505.6
63346,OCEAN,OCEAN VICTORIA 325ML,2,397.66
63368,FABIO,FABIO-1326-VEG CHOPPING BOARD,6,347.46
63369,FABIO,FABIO-1327-VEG CHOPPING BOARD,5,599.49
63370,FABIO,FABIO-1328-VEG CHOPPING BOARD,0,461.47
63371,FABIO,FABIO-1329-VEG CHOPPING BOARD,6,563.47
63376,DUBBLIN,DUBBLIN COOL BORO GLASS BOTTLE 600ML,0,289.17
63381,KISSAN,KISSAN SS ELECTRO POLISH PRESSING DABBA SIZE-11,0,235.2
63382,KISSAN,KISSAN SS ELECTRO POLISH PRESSING DABBA SIZE-12,0,252
63384,KISSAN,KISSAN SS ELECTRO POLISH PRESSING DABBA SIZE-14,0,369.6
63389,ALLTIME,ALL TIME 303378 FROSTY BATHROOM STOOL,0,216
63396,ESTEEM KR,ESTEEM KR CAKE SLICER,0,175
63405,ESTEEM PKA,ESTEEM PKA COTTON GLOVES,0,65.64666667
63406,DUBBLIN,DUBBLIN DEW BORO GLASS BOTTLE 600ML,0,289.11
63407,DUBBLIN,DUBBLIN BAMBOO BORO GLASS BOTTLE 600ML,2,319.6533333
63413,KISSAN,KISSAN SS TEA CONTAINER SIZE-05,0,1792.8
63423,KISSAN,KISSAN SS TOPE COVER SIZE-17,1,107.52
63425,ESTEEM BS,ESTEEM BS MEASURING CUP PI,0,81.95
63426,ESTEEM FI,ESTEEM FI PIPPING BAG WITH NOZZLES 35636 6PCS SET,0,98.45
63428,ESTEEM FI,ESTEEM FI STEEL ICING SCRAPPER 3PCS SET,0,109.045
63434,ESTEEM KR,ESTEEM KR TART MOULD NO.3,0,191.95
63435,ESTEEM FI,ESTEEM FI SICLES 4 CAVITY SMALL,0,136.95
63436,ESTEEM FI,ESTEEM FI SICLES CAVITY LARGE,0,164.45
63444,MILTON,MILTON SS VF ATLANTIS 600ML(IMP),0,515.2
63465,CELLOOPAL,CELLO OPAL DAZZLE STELLA 10CL SMALL MUG 6PCS,0,207.78
